data,hora,tempBME,humBME,pressBME,tlsLUX,tempSHT31,co2SGP,sgpTVOC,resBME,sgpH2,sgpEthanol,_key
2023-06-28,11:31:50,27.82,71.9,1015.59,0,3013,483,165,37003,14121,21114,2023-06-28 11:31:50
2023-06-28,11:32:04,28.19,71.5,1015.61,0,3015,483,166,36841,14127,21117,2023-06-28 11:32:04
2023-06-28,11:32:17,27.96,71.7,1015.59,0,3021,481,166,36841,14126,21113,2023-06-28 11:32:17
2023-06-28,11:32:31,27.87,71.8,1015.56,0,3018,483,164,36906,14124,21105,2023-06-28 11:32:31
2023-06-28,11:32:45,27.84,71.8,1015.55,0,3020,482,169,36938,14125,21111,2023-06-28 11:32:45
2023-06-28,11:33:03,27.82,71.9,1015.56,0,3022,487,162,36938,14123,21113,2023-06-28 11:33:03
2023-06-28,11:33:23,28.2,71.6,1015.59,0,3024,481,164,36745,14125,21109,2023-06-28 11:33:23
2023-06-28,11:33:39,27.95,71.8,1015.59,0,3024,480,161,36841,14130,21124,2023-06-28 11:33:39
2023-06-28,11:33:53,27.86,71.9,1015.56,0,3027,486,163,36938,14123,21117,2023-06-28 11:33:53
2023-06-28,11:34:07,27.83,71.8,1015.56,0,3024,479,159,36971,14128,21122,2023-06-28 11:34:07
2023-06-28,11:34:28,27.81,71.9,1015.55,0,3022,489,162,36971,14126,21109,2023-06-28 11:34:28
2023-06-28,11:34:43,28.2,71.5,1015.57,0,3024,489,168,36809,14121,21112,2023-06-28 11:34:43
2023-06-28,11:34:58,27.97,71.8,1015.56,0,3025,491,164,36874,14121,21110,2023-06-28 11:34:58
2023-06-28,11:35:16,27.88,71.9,1015.56,0,3025,494,170,36874,14116,21100,2023-06-28 11:35:16
2023-06-28,11:35:30,27.84,71.8,1015.57,0,3025,493,169,36971,14116,21101,2023-06-28 11:35:30
2023-06-28,11:35:49,27.83,71.8,1015.57,0,3028,488,178,36938,14118,21096,2023-06-28 11:35:49
2023-06-28,11:36:01,28.22,71.4,1015.57,0,3024,492,180,36841,14111,21081,2023-06-28 11:36:01
2023-06-28,11:36:15,27.99,71.7,1015.57,0,3025,484,172,36874,14116,21091,2023-06-28 11:36:15
2023-06-28,11:36:29,27.9,71.7,1015.58,0,3022,500,182,36906,14118,21090,2023-06-28 11:36:29
2023-06-28,11:36:45,27.86,71.8,1015.58,0,3021,493,180,36971,14121,21094,2023-06-28 11:36:45
2023-06-28,11:37:03,27.85,71.8,1015.58,0,3022,496,179,36938,14115,21085,2023-06-28 11:37:03
2023-06-28,11:37:17,28.22,71.4,1015.59,0,3018,492,179,36809,14118,21088,2023-06-28 11:37:17
2023-06-28,11:37:32,27.99,71.7,1015.56,0,3021,489,174,36841,14115,21095,2023-06-28 11:37:32
2023-06-28,11:37:46,27.9,71.8,1015.56,0,3024,499,178,36938,14116,21089,2023-06-28 11:37:46
2023-06-28,11:38:00,27.86,71.8,1015.58,0,3020,494,173,36971,14115,21095,2023-06-28 11:38:00
2023-06-28,11:38:17,27.84,71.8,1015.57,0,3020,489,184,37069,14121,21092,2023-06-28 11:38:17
2023-06-28,11:38:31,28.23,71.4,1015.6,0,3024,496,178,36874,14122,21092,2023-06-28 11:38:31
2023-06-28,11:38:45,27.99,71.7,1015.59,0,3024,493,178,36938,14113,21085,2023-06-28 11:38:45
2023-06-28,11:39:02,27.9,71.8,1015.59,0,3018,493,180,36971,14116,21089,2023-06-28 11:39:02
2023-06-28,11:39:16,27.86,71.9,1015.58,0,3018,497,179,37003,14108,21089,2023-06-28 11:39:16
2023-06-28,11:39:33,27.84,71.8,1015.57,0,3021,494,181,37101,14118,21098,2023-06-28 11:39:33
2023-06-28,11:39:47,28.22,71.5,1015.59,0,3017,499,182,36874,14117,21085,2023-06-28 11:39:47
2023-06-28,11:40:01,27.99,71.7,1015.56,0,3018,504,185,36938,14119,21087,2023-06-28 11:40:01
2023-06-28,11:40:15,27.9,71.8,1015.55,0,3017,496,187,37003,14112,21080,2023-06-28 11:40:15
2023-06-28,11:40:30,27.86,71.9,1015.57,0,3017,495,179,37069,14118,21093,2023-06-28 11:40:30
2023-06-28,11:40:49,27.84,71.8,1015.57,0,3021,500,180,37134,14117,21089,2023-06-28 11:40:49
2023-06-28,11:41:03,28.22,71.6,1015.59,0,3015,495,184,36971,14115,21081,2023-06-28 11:41:03
2023-06-28,11:41:17,27.98,71.8,1015.56,0,3018,491,178,37003,14112,21088,2023-06-28 11:41:17
2023-06-28,11:41:31,27.89,71.8,1015.55,0,3015,502,187,37003,14115,21090,2023-06-28 11:41:31
2023-06-28,11:41:47,27.86,71.9,1015.55,0,3017,492,186,37069,14112,21088,2023-06-28 11:41:47
2023-06-28,11:42:05,27.84,72.0,1015.56,0,3018,501,183,37134,14111,21082,2023-06-28 11:42:05
2023-06-28,11:42:19,28.22,71.6,1015.57,0,3020,502,186,37003,14117,21088,2023-06-28 11:42:19
2023-06-28,11:42:34,27.99,71.8,1015.54,0,3018,501,188,37036,14111,21079,2023-06-28 11:42:34
2023-06-28,11:42:54,27.89,72.1,1015.54,0,3014,504,185,37101,14108,21082,2023-06-28 11:42:54
2023-06-28,11:43:08,27.85,72.0,1015.53,0,3014,507,186,37069,14110,21077,2023-06-28 11:43:08
2023-06-28,11:43:28,27.83,72.1,1015.53,0,3015,519,192,37101,14107,21086,2023-06-28 11:43:28
2023-06-28,11:43:44,28.21,71.7,1015.56,0,3018,513,193,36938,14104,21071,2023-06-28 11:43:44
2023-06-28,11:43:58,27.97,72.0,1015.55,0,3013,509,197,36971,14099,21064,2023-06-28 11:43:58
2023-06-28,11:44:13,27.88,72.0,1015.54,0,3015,514,198,37003,14103,21069,2023-06-28 11:44:13
2023-06-28,11:44:27,27.85,72.0,1015.54,0,3017,510,192,37036,14097,21061,2023-06-28 11:44:27
2023-06-28,11:44:45,27.84,72.0,1015.54,0,3018,512,191,37069,14104,21076,2023-06-28 11:44:45
2023-06-28,11:44:59,28.21,71.7,1015.55,0,3015,513,198,37003,14100,21069,2023-06-28 11:44:59
2023-06-28,11:45:18,27.97,72.1,1015.55,0,3017,509,202,36971,14101,21062,2023-06-28 11:45:18
2023-06-28,11:45:32,27.88,72.1,1015.56,0,3018,514,204,36971,14099,21058,2023-06-28 11:45:32
2023-06-28,11:45:45,27.85,72.1,1015.56,0,3018,513,202,37069,14103,21056,2023-06-28 11:45:45
2023-06-28,11:46:03,27.83,72.1,1015.55,0,3018,521,196,37101,14102,21057,2023-06-28 11:46:03
2023-06-28,11:46:18,28.21,71.9,1015.54,0,3020,521,201,36938,14095,21050,2023-06-28 11:46:18
2023-06-28,11:46:31,27.98,72.0,1015.53,0,3017,516,201,36906,14097,21060,2023-06-28 11:46:31
2023-06-28,11:46:45,27.89,72.1,1015.53,0,3021,513,200,36971,14099,21051,2023-06-28 11:46:45
2023-06-28,11:46:59,27.86,72.1,1015.53,0,3018,516,204,37069,14101,21061,2023-06-28 11:46:59
2023-06-28,11:47:16,27.84,72.2,1015.54,0,3020,521,200,37069,14096,21055,2023-06-28 11:47:16
2023-06-28,11:47:33,28.22,72.0,1015.56,0,3021,521,203,36906,14101,21061,2023-06-28 11:47:33
2023-06-28,11:47:49,27.98,72.1,1015.55,0,3021,521,199,37003,14102,21059,2023-06-28 11:47:49
2023-06-28,11:48:03,27.9,72.2,1015.55,0,3024,512,204,37003,14102,21055,2023-06-28 11:48:03
2023-06-28,11:48:17,27.86,72.2,1015.57,0,3024,521,200,37069,14097,21055,2023-06-28 11:48:17
2023-06-28,11:48:34,27.85,72.2,1015.55,0,3024,514,199,37069,14098,21064,2023-06-28 11:48:34
2023-06-28,11:48:48,28.23,71.8,1015.56,0,3022,520,209,36938,14098,21047,2023-06-28 11:48:48
2023-06-28,11:49:01,28.0,72.0,1015.53,0,3022,511,198,37069,14099,21058,2023-06-28 11:49:01
2023-06-28,11:49:15,27.91,72.1,1015.52,0,3025,514,204,37036,14106,21056,2023-06-28 11:49:15
2023-06-28,11:49:29,27.88,72.1,1015.5,0,3029,522,200,37101,14100,21060,2023-06-28 11:49:29
2023-06-28,11:49:47,27.86,72.1,1015.5,0,3027,523,202,37134,14099,21050,2023-06-28 11:49:47
2023-06-28,11:50:00,28.25,71.7,1015.54,0,3025,521,205,36971,14093,21051,2023-06-28 11:50:00
2023-06-28,11:50:13,28.02,72.0,1015.54,0,3027,517,197,37069,14103,21057,2023-06-28 11:50:13
2023-06-28,11:50:29,27.93,72.1,1015.52,0,3022,513,204,37003,14101,21060,2023-06-28 11:50:29
2023-06-28,11:50:43,27.89,72.1,1015.53,0,3024,516,201,37101,14097,21065,2023-06-28 11:50:43
2023-06-28,11:51:04,27.88,72.2,1015.54,0,3025,513,205,37069,14102,21061,2023-06-28 11:51:04
2023-06-28,11:51:18,28.26,71.8,1015.54,0,3022,511,200,36938,14106,21068,2023-06-28 11:51:18
2023-06-28,11:51:34,28.03,72.1,1015.52,0,3021,511,199,36971,14101,21059,2023-06-28 11:51:34
2023-06-28,11:51:48,27.93,72.1,1015.5,0,3020,518,194,36971,14102,21067,2023-06-28 11:51:48
2023-06-28,11:52:02,27.89,72.2,1015.48,0,3021,514,192,37036,14102,21072,2023-06-28 11:52:02
2023-06-28,11:52:20,27.88,72.2,1015.47,0,3024,514,192,37036,14103,21078,2023-06-28 11:52:20
2023-06-28,11:52:36,28.25,72.0,1015.48,0,3020,509,191,36906,14104,21061,2023-06-28 11:52:36
2023-06-28,11:52:51,28.01,72.2,1015.47,0,3024,524,197,36971,14103,21070,2023-06-28 11:52:51
2023-06-28,11:53:05,27.91,72.2,1015.45,0,3020,521,195,37036,14093,21060,2023-06-28 11:53:05
2023-06-28,11:53:19,27.87,72.2,1015.44,0,3024,513,196,37036,14100,21062,2023-06-28 11:53:19
2023-06-28,11:53:37,27.86,72.2,1015.43,0,3025,518,195,37101,14098,21066,2023-06-28 11:53:37
2023-06-28,11:53:51,28.25,71.9,1015.46,0,3024,517,191,36906,14100,21069,2023-06-28 11:53:51
2023-06-28,11:54:04,28.02,72.1,1015.45,0,3025,516,194,36971,14096,21064,2023-06-28 11:54:04
2023-06-28,11:54:18,27.93,72.2,1015.45,0,3021,523,200,37036,14095,21054,2023-06-28 11:54:18
2023-06-28,11:54:31,27.89,72.2,1015.44,0,3021,518,199,37069,14099,21066,2023-06-28 11:54:31
2023-06-28,11:54:49,27.88,72.3,1015.45,0,3022,515,192,37134,14101,21068,2023-06-28 11:54:49
2023-06-28,11:55:04,28.26,72.0,1015.46,0,3021,518,200,36938,14100,21063,2023-06-28 11:55:04
2023-06-28,11:55:19,28.02,72.2,1015.42,0,3022,514,198,36971,14097,21066,2023-06-28 11:55:19
2023-06-28,11:55:33,27.93,72.2,1015.4,0,3021,512,195,37036,14103,21079,2023-06-28 11:55:33
2023-06-28,11:55:47,27.9,72.2,1015.38,0,3021,517,192,37003,14100,21059,2023-06-28 11:55:47
2023-06-28,11:56:06,27.88,72.2,1015.4,0,3018,520,200,37101,14097,21064,2023-06-28 11:56:06
2023-06-28,11:56:21,28.26,72.0,1015.44,0,3017,519,194,36906,14102,21061,2023-06-28 11:56:21
2023-06-28,11:56:36,28.02,72.2,1015.42,0,3018,512,190,36938,14103,21068,2023-06-28 11:56:36
2023-06-28,11:56:51,27.93,72.3,1015.41,0,3021,509,194,37036,14105,21077,2023-06-28 11:56:51
2023-06-28,11:57:05,27.89,72.3,1015.4,0,3015,511,188,37101,14104,21069,2023-06-28 11:57:05
2023-06-28,11:57:24,27.87,72.3,1015.4,0,3017,521,196,37167,14099,21064,2023-06-28 11:57:24
2023-06-28,11:57:38,28.26,71.9,1015.44,0,3018,513,193,37036,14098,21062,2023-06-28 11:57:38
2023-06-28,11:57:52,28.02,72.1,1015.42,0,3017,510,188,37069,14103,21073,2023-06-28 11:57:52
2023-06-28,11:58:06,27.92,72.2,1015.43,0,3017,516,196,37101,14102,21072,2023-06-28 11:58:06
2023-06-28,11:58:20,27.89,72.2,1015.41,0,3020,511,191,37200,14103,21069,2023-06-28 11:58:20
2023-06-28,11:58:37,27.87,72.3,1015.4,0,3020,516,192,37266,14101,21066,2023-06-28 11:58:37
2023-06-28,11:58:52,28.25,71.9,1015.42,0,3020,512,191,37101,14100,21066,2023-06-28 11:58:52
2023-06-28,11:59:06,28.02,72.1,1015.41,0,3025,507,195,37167,14109,21081,2023-06-28 11:59:06
2023-06-28,11:59:20,27.93,72.2,1015.41,0,3021,510,189,37200,14106,21073,2023-06-28 11:59:20
2023-06-28,11:59:37,27.89,72.2,1015.43,0,3021,504,191,37299,14106,21071,2023-06-28 11:59:37
2023-06-28,11:59:52,27.88,72.2,1015.41,0,3018,512,189,37332,14104,21074,2023-06-28 11:59:52
2023-06-28,12:00:08,28.26,72.0,1015.4,0,3020,509,181,37167,14108,21077,2023-06-28 12:00:08
2023-06-28,12:00:22,28.01,72.2,1015.43,0,3020,511,180,37233,14102,21073,2023-06-28 12:00:22
2023-06-28,12:00:36,27.92,72.2,1015.42,0,3020,498,189,37332,14107,21074,2023-06-28 12:00:36
2023-06-28,12:00:50,27.89,72.2,1015.42,0,3018,508,190,37332,14107,21081,2023-06-28 12:00:50
2023-06-28,12:01:10,27.87,72.2,1015.42,0,3022,510,183,37398,14102,21073,2023-06-28 12:01:10
2023-06-28,12:01:24,28.25,72.0,1015.42,0,3025,506,183,37266,14109,21085,2023-06-28 12:01:24
2023-06-28,12:01:38,28.0,72.1,1015.41,0,3025,503,184,37332,14111,21088,2023-06-28 12:01:38
2023-06-28,12:01:52,27.92,72.1,1015.39,0,3021,506,184,37498,14106,21079,2023-06-28 12:01:52
2023-06-28,12:02:12,27.89,72.1,1015.39,0,3021,507,182,37465,14110,21090,2023-06-28 12:02:12
2023-06-28,12:02:30,27.87,72.2,1015.4,0,3021,504,172,37565,14113,21095,2023-06-28 12:02:30
2023-06-28,12:02:45,28.24,71.8,1015.41,0,3017,505,175,37332,14113,21093,2023-06-28 12:02:45
2023-06-28,12:02:59,28.01,72.0,1015.39,0,3017,505,176,37398,14106,21095,2023-06-28 12:02:59
2023-06-28,12:03:13,27.92,72.1,1015.39,0,3017,502,177,37531,14113,21092,2023-06-28 12:03:13
2023-06-28,12:03:27,27.89,72.1,1015.37,0,3017,499,180,37632,14111,21094,2023-06-28 12:03:27
2023-06-28,12:03:45,27.87,72.1,1015.37,0,3020,500,178,37700,14113,21090,2023-06-28 12:03:45
2023-06-28,12:03:59,28.25,71.8,1015.38,0,3018,506,175,37465,14113,21094,2023-06-28 12:03:59
2023-06-28,12:04:12,28.01,71.9,1015.37,0,3018,503,180,37565,14103,21083,2023-06-28 12:04:12
2023-06-28,12:04:29,27.92,72.1,1015.37,0,3020,504,181,37599,14111,21087,2023-06-28 12:04:29
2023-06-28,12:04:45,27.88,72.1,1015.37,0,3018,505,185,37700,14108,21085,2023-06-28 12:04:45
2023-06-28,12:05:03,27.86,72.1,1015.37,0,3017,509,181,37733,14106,21077,2023-06-28 12:05:03
2023-06-28,12:05:18,28.25,71.7,1015.38,0,3021,503,180,37599,14110,21087,2023-06-28 12:05:18
2023-06-28,12:05:32,28.02,71.9,1015.37,0,3021,510,182,37700,14104,21079,2023-06-28 12:05:32
2023-06-28,12:05:49,27.92,72.0,1015.34,0,3018,512,187,37733,14102,21078,2023-06-28 12:05:49
2023-06-28,12:06:03,27.89,72.0,1015.34,0,3021,507,186,37869,14108,21080,2023-06-28 12:06:03
2023-06-28,12:06:21,27.88,72.0,1015.35,0,3021,501,181,37938,14113,21085,2023-06-28 12:06:21
2023-06-28,12:06:35,28.26,71.6,1015.34,0,3017,514,187,37733,14102,21073,2023-06-28 12:06:35
2023-06-28,12:06:50,28.02,71.9,1015.34,0,3017,503,184,37801,14114,21085,2023-06-28 12:06:50
2023-06-28,12:07:03,27.93,71.9,1015.35,0,3015,500,186,37801,14107,21085,2023-06-28 12:07:03
2023-06-28,12:07:22,27.89,72.1,1015.34,0,3020,504,182,37938,14109,21093,2023-06-28 12:07:22
2023-06-28,12:07:39,27.87,72.0,1015.33,0,3014,504,186,38040,14108,21086,2023-06-28 12:07:39
2023-06-28,12:07:53,28.26,71.6,1015.34,0,3018,504,185,37869,14109,21089,2023-06-28 12:07:53
2023-06-28,12:08:07,28.02,71.9,1015.32,0,3017,497,183,37903,14111,21094,2023-06-28 12:08:07
2023-06-28,12:08:21,27.93,71.9,1015.32,0,3017,510,187,38040,14107,21074,2023-06-28 12:08:21
2023-06-28,12:08:38,27.89,72.0,1015.33,0,3017,508,178,38144,14109,21087,2023-06-28 12:08:38
2023-06-28,12:09:09,28.26,71.6,1015.32,0,3020,511,192,38075,14108,21075,2023-06-28 12:09:09
2023-06-28,12:09:23,28.03,71.8,1015.33,0,3018,506,181,38075,14108,21086,2023-06-28 12:09:23
2023-06-28,12:09:41,27.93,72.0,1015.34,0,3020,501,183,38213,14104,21081,2023-06-28 12:09:41
2023-06-28,12:10:00,27.88,72.1,1015.34,0,3022,509,184,38283,14106,21089,2023-06-28 12:10:00
2023-06-28,12:10:17,27.86,72.0,1015.33,0,3018,494,175,38388,14107,21081,2023-06-28 12:10:17
2023-06-28,12:10:20,27.87,71.9,1015.32,0,3022,504,184,38179,14108,21081,2023-06-28 12:10:20
2023-06-28,12:10:34,28.25,71.8,1015.32,0,3020,509,186,38179,14109,21087,2023-06-28 12:10:34
2023-06-28,12:10:50,28.01,71.9,1015.32,0,3022,501,182,38248,14107,21077,2023-06-28 12:10:50
2023-06-28,12:11:04,27.92,72.0,1015.33,0,3024,498,184,38318,14116,21086,2023-06-28 12:11:04
2023-06-28,12:11:18,27.89,72.0,1015.33,0,3025,497,180,38423,14114,21089,2023-06-28 12:11:18
2023-06-28,12:11:35,27.88,71.9,1015.33,0,3027,497,184,38528,14110,21095,2023-06-28 12:11:35
2023-06-28,12:11:49,28.27,71.6,1015.34,0,3031,505,178,38318,14107,21093,2023-06-28 12:11:49
2023-06-28,12:12:06,28.04,71.8,1015.35,0,3028,500,175,38388,14115,21083,2023-06-28 12:12:06
2023-06-28,12:12:20,27.95,71.9,1015.34,0,3028,501,178,38493,14112,21086,2023-06-28 12:12:20
2023-06-28,12:12:35,27.9,72.0,1015.36,0,3031,496,175,38599,14111,21094,2023-06-28 12:12:35
2023-06-28,12:12:53,27.89,72.0,1015.33,0,3028,498,177,38634,14116,21097,2023-06-28 12:12:53
2023-06-28,12:13:06,28.27,71.5,1015.36,0,3031,500,184,38528,14112,21094,2023-06-28 12:13:06
2023-06-28,12:13:23,28.04,71.8,1015.35,0,3031,495,175,38634,14116,21097,2023-06-28 12:13:23
2023-06-28,12:13:37,27.95,71.8,1015.34,0,3028,502,174,38741,14111,21101,2023-06-28 12:13:37
2023-06-28,12:13:51,27.92,71.8,1015.34,0,3031,504,180,38777,14114,21087,2023-06-28 12:13:51
2023-06-28,12:14:08,27.9,71.9,1015.34,0,3028,497,172,38848,14117,21099,2023-06-28 12:14:08
2023-06-28,12:14:22,28.29,71.5,1015.35,0,3027,494,167,38741,14112,21107,2023-06-28 12:14:22
2023-06-28,12:14:40,28.06,71.7,1015.34,0,3025,503,181,38741,14112,21096,2023-06-28 12:14:40
2023-06-28,12:14:55,27.95,71.9,1015.34,0,3024,501,180,38848,14110,21086,2023-06-28 12:14:55
2023-06-28,12:15:10,27.91,71.9,1015.34,0,3024,506,179,38884,14108,21089,2023-06-28 12:15:10
2023-06-28,12:15:28,27.9,71.9,1015.35,0,3024,504,183,38992,14113,21092,2023-06-28 12:15:28
2023-06-28,12:15:45,28.27,71.6,1015.34,0,3027,508,184,38741,14110,21086,2023-06-28 12:15:45
2023-06-28,12:15:58,28.04,71.7,1015.34,0,3025,512,189,38956,14102,21073,2023-06-28 12:15:58
2023-06-28,12:16:12,27.95,71.8,1015.35,0,3029,511,189,39029,14103,21082,2023-06-28 12:16:12
2023-06-28,12:16:26,27.92,71.9,1015.38,0,3031,507,186,39065,14107,21083,2023-06-28 12:16:26
2023-06-28,12:16:44,27.91,71.9,1015.41,0,3031,506,187,39101,14106,21074,2023-06-28 12:16:44
2023-06-28,12:16:58,28.3,71.5,1015.41,0,3028,510,189,38992,14105,21072,2023-06-28 12:16:58
2023-06-28,12:17:12,28.07,71.8,1015.43,0,3029,499,192,39065,14106,21078,2023-06-28 12:17:12
2023-06-28,12:17:26,27.98,71.8,1015.45,0,3031,510,194,39174,14105,21071,2023-06-28 12:17:26
2023-06-28,12:17:40,27.94,71.8,1015.49,0,3031,505,190,39210,14102,21071,2023-06-28 12:17:40
2023-06-28,12:17:58,27.93,71.8,1015.49,0,3034,510,192,39320,14104,21066,2023-06-28 12:17:58
2023-06-28,12:18:12,28.3,71.4,1015.5,0,3031,507,194,39210,14109,21074,2023-06-28 12:18:12
2023-06-28,12:18:28,28.07,71.7,1015.5,0,3032,513,189,39320,14103,21072,2023-06-28 12:18:28
2023-06-28,12:18:42,27.98,71.8,1015.5,0,3032,507,189,39431,14103,21069,2023-06-28 12:18:42
2023-06-28,12:19:00,27.94,71.9,1015.5,0,3031,513,196,39468,14103,21076,2023-06-28 12:19:00
2023-06-28,12:19:17,27.92,71.8,1015.5,0,3032,507,194,39579,14106,21067,2023-06-28 12:19:17
2023-06-28,12:19:34,28.31,71.4,1015.47,0,3034,505,190,39468,14109,21073,2023-06-28 12:19:34
2023-06-28,12:19:48,28.08,71.7,1015.45,0,3035,506,189,39579,14106,21074,2023-06-28 12:19:48
2023-06-28,12:20:02,27.99,71.7,1015.46,0,3034,514,191,39654,14106,21080,2023-06-28 12:20:02
2023-06-28,12:20:16,27.96,71.7,1015.46,0,3034,499,191,39842,14104,21074,2023-06-28 12:20:16
2023-06-28,12:20:34,27.95,71.7,1015.47,0,3032,505,193,39879,14109,21069,2023-06-28 12:20:34
2023-06-28,12:20:56,28.31,71.6,1015.44,0,3032,506,196,39766,14108,21074,2023-06-28 12:20:56
2023-06-28,12:21:11,28.06,71.6,1015.44,0,3034,501,190,39879,14110,21076,2023-06-28 12:21:11
2023-06-28,12:21:25,27.98,71.6,1015.44,0,3031,498,189,40031,14112,21078,2023-06-28 12:21:25
2023-06-28,12:21:40,27.94,71.6,1015.44,0,3032,500,190,40108,14108,21074,2023-06-28 12:21:40
2023-06-28,12:21:59,27.92,71.6,1015.44,0,3032,501,193,40223,14110,21076,2023-06-28 12:21:59
2023-06-28,12:22:13,28.3,71.2,1015.45,0,3025,500,186,40108,14111,21075,2023-06-28 12:22:13
2023-06-28,12:22:27,28.07,71.4,1015.42,0,3022,483,179,40184,14122,21088,2023-06-28 12:22:27
2023-06-28,12:22:42,27.97,71.4,1015.4,0,3022,494,180,40338,14117,21092,2023-06-28 12:22:42
2023-06-28,12:22:56,27.93,71.4,1015.39,0,3022,498,181,40455,14114,21082,2023-06-28 12:22:56
2023-06-28,12:23:13,27.91,71.4,1015.38,0,3022,498,183,40611,14114,21082,2023-06-28 12:23:13
2023-06-28,12:23:27,28.28,71.0,1015.41,0,3024,492,177,40377,14117,21093,2023-06-28 12:23:27
2023-06-28,12:23:42,28.04,71.3,1015.4,0,3021,488,180,40572,14123,21097,2023-06-28 12:23:42
2023-06-28,12:23:59,27.94,71.3,1015.39,0,3018,493,172,40729,14120,21096,2023-06-28 12:23:59
2023-06-28,12:24:09,27.9,71.3,1015.39,0,3017,486,173,40847,14121,21101,2023-06-28 12:24:09
2023-06-28,12:24:27,27.88,71.3,1015.38,0,3015,488,179,40967,14120,21090,2023-06-28 12:24:27
2023-06-28,12:24:42,28.25,71.0,1015.39,0,3017,489,169,40808,14120,21107,2023-06-28 12:24:42
2023-06-28,12:24:56,28.01,71.2,1015.38,0,3013,476,169,40967,14124,21102,2023-06-28 12:24:56
2023-06-28,12:25:11,27.91,71.2,1015.38,0,3014,479,168,41167,14126,21112,2023-06-28 12:25:11
2023-06-28,12:25:25,27.87,71.2,1015.38,0,3014,486,165,41329,14124,21105,2023-06-28 12:25:25
2023-06-28,12:25:44,27.85,71.2,1015.37,0,3018,478,169,41370,14126,21120,2023-06-28 12:25:44
2023-06-28,12:25:59,28.22,70.9,1015.39,0,3017,483,164,41288,14123,21112,2023-06-28 12:25:59
2023-06-28,12:26:13,27.98,71.0,1015.37,0,3018,489,168,41410,14124,21110,2023-06-28 12:26:13
2023-06-28,12:26:28,27.89,71.0,1015.36,0,3015,481,160,41656,14129,21116,2023-06-28 12:26:28
2023-06-28,12:26:43,27.85,71.1,1015.35,0,3017,480,160,41739,14126,21110,2023-06-28 12:26:43
2023-06-28,12:27:01,27.83,71.0,1015.34,0,3014,478,161,41864,14132,21121,2023-06-28 12:27:01
2023-06-28,12:27:16,28.21,70.7,1015.35,0,3013,470,156,41656,14131,21129,2023-06-28 12:27:16
2023-06-28,12:27:30,27.97,70.9,1015.33,0,3017,467,154,41822,14128,21128,2023-06-28 12:27:30
2023-06-28,12:27:43,27.88,70.9,1015.33,0,3013,476,154,42031,14130,21117,2023-06-28 12:27:43
2023-06-28,12:27:59,27.84,70.9,1015.33,0,3011,470,153,42199,14139,21131,2023-06-28 12:27:59
2023-06-28,12:28:17,27.82,71.0,1015.32,0,3008,469,158,42242,14130,21126,2023-06-28 12:28:17
2023-06-28,12:28:34,28.18,70.8,1015.33,0,3007,472,149,42073,14136,21128,2023-06-28 12:28:34
2023-06-28,12:28:48,27.94,70.8,1015.31,0,3008,469,150,42199,14138,21139,2023-06-28 12:28:48
2023-06-28,12:29:01,27.85,70.9,1015.3,0,3013,476,152,42455,14125,21120,2023-06-28 12:29:01
2023-06-28,12:29:15,27.81,70.9,1015.3,0,3010,468,147,42584,14134,21139,2023-06-28 12:29:15
2023-06-28,12:29:33,27.8,70.9,1015.29,0,3008,470,147,42714,14136,21133,2023-06-28 12:29:33
2023-06-28,12:29:46,28.18,70.5,1015.3,0,3007,468,146,42369,14140,21137,2023-06-28 12:29:46
2023-06-28,12:30:00,27.94,70.7,1015.29,0,3003,473,147,42584,14132,21140,2023-06-28 12:30:00
2023-06-28,12:30:15,27.85,70.8,1015.28,0,3004,470,146,42714,14134,21129,2023-06-28 12:30:15
2023-06-28,12:30:31,27.8,70.9,1015.27,0,3007,464,138,42844,14141,21147,2023-06-28 12:30:31
2023-06-28,12:30:49,27.78,70.8,1015.28,0,3008,469,147,42975,14135,21148,2023-06-28 12:30:49
2023-06-28,12:31:03,28.15,70.5,1015.29,0,3007,459,139,42800,14141,21143,2023-06-28 12:31:03
2023-06-28,12:31:18,27.92,70.6,1015.28,0,3011,464,144,42931,14137,21147,2023-06-28 12:31:18
2023-06-28,12:31:35,27.83,70.8,1015.27,0,3007,461,144,43107,14139,21147,2023-06-28 12:31:35
2023-06-28,12:31:50,27.79,70.8,1015.26,0,3013,469,146,43285,14139,21139,2023-06-28 12:31:50
2023-06-28,12:32:07,27.78,70.7,1015.24,0,3008,469,148,43374,14136,21141,2023-06-28 12:32:07
2023-06-28,12:32:22,28.16,70.4,1015.25,0,3010,467,143,43063,14138,21136,2023-06-28 12:32:22
2023-06-28,12:32:36,27.93,70.5,1015.25,0,3003,474,147,43240,14133,21149,2023-06-28 12:32:36
2023-06-28,12:32:51,27.84,70.6,1015.24,0,3003,462,142,43419,14144,21148,2023-06-28 12:32:51
2023-06-28,12:33:06,27.8,70.7,1015.24,0,3000,464,149,43464,14137,21146,2023-06-28 12:33:06
2023-06-28,12:33:24,27.78,70.7,1015.22,0,3005,465,145,43644,14144,21152,2023-06-28 12:33:24
2023-06-28,12:33:38,28.16,70.3,1015.23,0,3014,468,144,43419,14139,21151,2023-06-28 12:33:38
2023-06-28,12:33:52,27.92,70.5,1015.22,0,3018,468,144,43599,14139,21149,2023-06-28 12:33:52
2023-06-28,12:34:06,27.84,70.5,1015.21,0,3015,463,145,43689,14138,21144,2023-06-28 12:34:06
