data,hora,tempBME,humBME,pressBME,tlsLUX,tempSHT31,co2SGP,sgpTVOC,resBME,sgpH2,sgpEthanol,_key
21/06/2023,00:00:18,26.64,72.6,1017.2,0,2762,541,104,191022,14069,21053,2023-06-21 00:00:18
21/06/2023,00:00:31,26.6,72.6,1017.2,0,2758,557,101,192020,14062,21043,2023-06-21 00:00:31
21/06/2023,00:01:04,26.61,72.1,1017.1,0,2763,557,107,179620,14061,21032,2023-06-21 00:01:04
21/06/2023,00:01:17,27.38,70.9,1017.3,0,2762,548,108,231404,14064,21043,2023-06-21 00:01:17
21/06/2023,00:01:45,26.94,72.0,1017.0,0,2761,547,104,204240,14062,21052,2023-06-21 00:01:45
21/06/2023,00:02:10,26.71,73.2,1017.0,0,2761,554,100,187980,14058,21056,2023-06-21 00:02:10
21/06/2023,00:02:34,26.62,73.0,1016.99,0,2761,559,105,180005,14058,21056,2023-06-21 00:02:34
21/06/2023,00:03:06,26.57,74.0,1016.98,0,2761,548,86,169310,14058,21056,2023-06-21 00:03:06
21/06/2023,00:03:23,27.28,73.4,1016.99,0,2758,563,79,214860,14052,21076,2023-06-21 00:03:23
21/06/2023,00:03:52,26.82,73.2,1016.98,0,2754,559,100,189272,14059,21050,2023-06-21 00:03:52
21/06/2023,00:04:06,26.62,72.8,1016.96,0,2755,562,90,187447,14054,21062,2023-06-21 00:04:06
21/06/2023,00:04:34,26.55,75.2,1016.98,0,2754,560,83,170166,14054,21087,2023-06-21 00:04:34
21/06/2023,00:05:06,26.48,74.5,1016.98,0,2754,550,79,160271,14054,21087,2023-06-21 00:05:06
21/06/2023,00:05:20,27.21,73.0,1016.98,0,2748,564,99,211154,14051,21061,2023-06-21 00:05:20
21/06/2023,00:05:48,26.77,73.0,1016.96,0,2749,547,98,188409,14051,21061,2023-06-21 00:05:48
21/06/2023,00:06:02,26.57,73.4,1016.97,0,2749,553,98,187235,14061,21048,2023-06-21 00:06:02
21/06/2023,00:06:31,26.49,72.9,1016.97,0,2748,545,91,174403,14066,21063,2023-06-21 00:06:31
21/06/2023,00:07:09,27.17,73.0,1016.98,0,2745,562,87,209548,14062,21083,2023-06-21 00:07:09
21/06/2023,00:07:38,26.68,74.0,1016.97,0,2745,547,93,188087,14066,21069,2023-06-21 00:07:38
21/06/2023,00:08:02,26.47,74.3,1016.95,0,2742,545,81,176973,14065,21073,2023-06-21 00:08:02
21/06/2023,00:08:15,26.41,73.9,1016.94,0,2738,542,79,178287,14065,21082,2023-06-21 00:08:15
21/06/2023,00:08:32,26.4,73.3,1016.94,0,2738,565,94,182150,14057,21064,2023-06-21 00:08:32
21/06/2023,00:09:01,27.12,73.7,1016.97,0,2741,536,92,208622,14070,21068,2023-06-21 00:09:01
21/06/2023,00:09:14,26.63,74.2,1016.96,0,2742,523,78,200402,14089,21094,2023-06-21 00:09:14
21/06/2023,00:09:43,26.46,74.0,1016.93,0,2742,523,78,182744,14069,21123,2023-06-21 00:09:43
21/06/2023,00:09:57,26.4,74.3,1016.94,0,2741,531,43,181364,14067,21140,2023-06-21 00:09:57
21/06/2023,00:10:29,26.4,73.8,1016.93,0,2742,552,66,169994,14064,21108,2023-06-21 00:10:29
21/06/2023,00:10:42,27.17,70.7,1016.92,0,2744,547,72,225871,14063,21093,2023-06-21 00:10:42
21/06/2023,00:11:11,26.75,67.3,1016.89,0,2748,535,94,209283,14063,21093,2023-06-21 00:11:11
21/06/2023,00:11:40,26.57,70.9,1016.89,0,2749,539,92,194621,14073,21075,2023-06-21 00:11:40
21/06/2023,00:15:01,26.69,74.0,1016.88,0,2739,534,79,164184,14067,21078,2023-06-21 00:15:01
21/06/2023,00:15:15,26.52,73.4,1016.88,0,2738,539,86,164990,14067,21078,2023-06-21 00:15:15
21/06/2023,00:15:44,26.46,73.7,1016.88,0,2738,547,83,153819,14068,21077,2023-06-21 00:15:44
21/06/2023,00:16:01,26.42,74.1,1016.88,0,2737,535,73,156250,14068,21077,2023-06-21 00:16:01
21/06/2023,00:16:30,27.13,74.2,1016.9,0,2734,532,70,187341,14078,21103,2023-06-21 00:16:30
21/06/2023,00:16:43,26.63,73.2,1016.87,0,2733,545,79,183743,14065,21091,2023-06-21 00:16:43
21/06/2023,00:17:21,26.42,72.8,1016.85,0,2731,528,79,172968,14081,21084,2023-06-21 00:17:21
21/06/2023,00:17:41,26.36,74.5,1016.85,0,2730,528,79,170339,14078,21105,2023-06-21 00:17:41
21/06/2023,00:18:10,27.05,74.9,1016.87,0,2727,541,62,193481,14078,21105,2023-06-21 00:18:10
21/06/2023,00:18:24,26.55,74.7,1016.85,0,2726,553,65,186706,14078,21105,2023-06-21 00:18:24
21/06/2023,00:18:54,26.37,74.4,1016.83,0,2723,536,67,171556,14074,21099,2023-06-21 00:18:54
21/06/2023,00:19:07,26.28,74.1,1016.82,0,2721,536,73,172259,14074,21099,2023-06-21 00:19:07
21/06/2023,00:20:01,26.96,74.4,1016.85,0,2724,517,63,199796,14084,21112,2023-06-21 00:20:01
21/06/2023,00:20:15,26.51,73.4,1016.83,0,2724,532,51,194163,14079,21133,2023-06-21 00:20:15
21/06/2023,00:20:28,26.37,73.5,1016.83,0,2726,534,56,191575,14071,21126,2023-06-21 00:20:28
21/06/2023,00:20:41,26.33,74.3,1016.82,0,2728,521,47,188516,14093,21134,2023-06-21 00:20:41
21/06/2023,00:20:58,26.33,73.3,1016.82,0,2728,534,43,188947,14093,21134,2023-06-21 00:20:58
21/06/2023,00:21:11,27.11,72.9,1016.85,0,2733,530,55,233860,14080,21116,2023-06-21 00:21:11
21/06/2023,00:21:27,26.68,72.9,1016.82,0,2734,528,62,220154,14080,21116,2023-06-21 00:21:27
21/06/2023,00:21:40,26.52,71.8,1016.82,0,2734,537,70,215842,14080,21116,2023-06-21 00:21:40
21/06/2023,00:21:53,26.47,70.6,1016.82,0,2738,525,74,216124,14085,21096,2023-06-21 00:21:53
21/06/2023,00:22:10,26.47,70.3,1016.83,0,2742,519,72,217690,14086,21098,2023-06-21 00:22:10
21/06/2023,00:23:04,26.74,72.2,1016.82,0,2748,518,64,211424,14085,21105,2023-06-21 00:23:04
21/06/2023,00:23:17,26.59,73.5,1016.82,0,2751,511,63,206279,14094,21116,2023-06-21 00:23:17
21/06/2023,00:23:34,26.56,72.4,1016.82,0,2748,518,54,204746,14082,21122,2023-06-21 00:23:34
21/06/2023,00:23:50,26.55,73.4,1016.82,0,2749,514,49,198001,14094,21136,2023-06-21 00:23:50
21/06/2023,00:24:03,27.29,73.4,1016.84,0,2748,533,46,241197,14077,21132,2023-06-21 00:24:03
21/06/2023,00:24:17,26.85,74.6,1016.83,0,2745,529,47,222826,14074,21131,2023-06-21 00:24:17
21/06/2023,00:24:30,26.66,74.7,1016.82,0,2747,544,55,213887,14069,21130,2023-06-21 00:24:30
21/06/2023,00:24:46,26.59,73.3,1016.82,0,2745,532,60,209415,14069,21114,2023-06-21 00:24:46
21/06/2023,00:25:09,26.56,72.7,1016.8,0,2747,528,67,204746,14080,21109,2023-06-21 00:25:09
21/06/2023,00:25:22,27.26,73.2,1016.81,0,2747,526,65,237387,14083,21107,2023-06-21 00:25:22
21/06/2023,00:25:35,26.79,74.1,1016.79,0,2744,538,65,223730,14083,21107,2023-06-21 00:25:35
21/06/2023,00:25:48,26.63,72.6,1016.8,0,2741,542,66,220008,14083,21107,2023-06-21 00:25:48
21/06/2023,00:26:01,26.57,71.1,1016.8,0,2744,539,78,219715,14083,21107,2023-06-21 00:26:01
21/06/2023,00:26:18,26.54,72.3,1016.79,0,2747,524,73,216549,14087,21101,2023-06-21 00:26:18
21/06/2023,00:26:31,27.28,71.5,1016.8,0,2745,528,75,259772,14082,21086,2023-06-21 00:26:31
21/06/2023,00:26:45,26.83,72.0,1016.79,0,2747,520,74,245679,14085,21095,2023-06-21 00:26:45
21/06/2023,00:26:58,26.65,73.0,1016.8,0,2747,521,73,233200,14089,21095,2023-06-21 00:26:58
21/06/2023,00:27:10,26.57,73.9,1016.8,0,2744,517,63,224338,14087,21102,2023-06-21 00:27:10
21/06/2023,00:27:27,26.53,72.7,1016.79,0,2742,526,67,220742,14081,21108,2023-06-21 00:27:27
21/06/2023,00:27:41,27.25,71.8,1016.8,0,2741,516,65,264554,14088,21101,2023-06-21 00:27:41
21/06/2023,00:27:54,26.8,72.6,1016.79,0,2744,521,70,248448,14084,21101,2023-06-21 00:27:54
21/06/2023,00:28:07,26.61,72.6,1016.78,0,2742,517,69,237899,14086,21103,2023-06-21 00:28:07
21/06/2023,00:28:20,26.53,72.7,1016.77,0,2741,518,56,230597,14083,21116,2023-06-21 00:28:20
21/06/2023,00:28:37,26.49,73.0,1016.77,0,2742,524,54,223730,14083,21126,2023-06-21 00:28:37
21/06/2023,00:28:50,27.21,73.1,1016.79,0,2738,527,61,262453,14079,21118,2023-06-21 00:28:50
21/06/2023,00:29:03,26.75,73.3,1016.77,0,2735,515,52,246595,14085,21128,2023-06-21 00:29:03
21/06/2023,00:29:16,26.57,73.1,1016.78,0,2735,518,57,235359,14086,21130,2023-06-21 00:29:16
21/06/2023,00:29:29,26.48,73.3,1016.78,0,2737,523,52,230276,14081,21119,2023-06-21 00:29:29
21/06/2023,00:29:46,26.44,73.8,1016.78,0,2734,534,62,222826,14077,21117,2023-06-21 00:29:46
21/06/2023,00:29:59,27.15,72.9,1016.78,0,2735,527,61,265403,14080,21108,2023-06-21 00:29:59
21/06/2023,00:30:58,26.37,72.6,1016.77,0,2731,510,52,212375,14094,21118,2023-06-21 00:30:58
21/06/2023,00:31:15,26.31,73.3,1016.77,0,2733,521,48,210081,14083,21137,2023-06-21 00:31:15
21/06/2023,00:31:43,27.03,75.2,1016.78,0,2733,503,30,231729,14090,21166,2023-06-21 00:31:43
21/06/2023,00:31:56,26.56,74.2,1016.77,0,2735,513,16,220008,14092,21177,2023-06-21 00:31:56
21/06/2023,00:32:25,26.42,74.1,1016.76,0,2734,530,33,197292,14078,21149,2023-06-21 00:32:25
21/06/2023,00:32:38,26.37,72.5,1016.77,0,2738,535,56,199435,14076,21132,2023-06-21 00:32:38
21/06/2023,00:33:10,26.37,71.1,1016.75,0,2741,507,60,189706,14099,21129,2023-06-21 00:33:10
21/06/2023,00:33:24,27.15,68.6,1016.75,0,2742,508,70,255160,14096,21103,2023-06-21 00:33:24
21/06/2023,00:33:37,26.75,70.9,1016.74,0,2744,494,61,239972,14102,21107,2023-06-21 00:33:37
21/06/2023,00:34:07,26.58,72.5,1016.75,0,2745,484,49,213060,14109,21137,2023-06-21 00:34:07
21/06/2023,00:34:20,26.5,74.5,1016.74,0,2747,492,20,204619,14110,21167,2023-06-21 00:34:20
21/06/2023,00:34:53,26.48,74.5,1016.76,0,2744,528,24,186601,14082,21168,2023-06-21 00:34:53
21/06/2023,00:35:06,27.2,74.1,1016.78,0,2745,531,28,231567,14080,21159,2023-06-21 00:35:06
21/06/2023,00:35:34,26.75,74.6,1016.77,0,2744,544,43,201747,14079,21139,2023-06-21 00:35:34
21/06/2023,00:35:48,26.55,74.8,1016.78,0,2744,521,37,197410,14093,21157,2023-06-21 00:35:48
21/06/2023,00:36:17,26.48,72.8,1016.78,0,2744,521,51,182943,14085,21122,2023-06-21 00:36:17
21/06/2023,00:36:34,26.44,71.1,1016.76,0,2738,508,65,188516,14093,21110,2023-06-21 00:36:34
21/06/2023,00:37:24,26.65,74.4,1016.78,0,2734,507,51,202613,14093,21135,2023-06-21 00:37:24
21/06/2023,00:37:39,26.46,73.3,1016.77,0,2731,516,58,194621,14091,21119,2023-06-21 00:37:39
21/06/2023,00:38:08,26.37,73.0,1016.77,0,2726,512,59,184752,14100,21115,2023-06-21 00:38:08
21/06/2023,00:38:24,26.32,72.7,1016.77,0,2728,496,51,186390,14104,21127,2023-06-21 00:38:24
21/06/2023,00:38:53,27.03,73.7,1016.79,0,2727,498,31,213610,14094,21148,2023-06-21 00:38:53
21/06/2023,00:39:08,26.54,73.3,1016.77,0,2724,505,39,207705,14098,21147,2023-06-21 00:39:08
21/06/2023,00:39:36,26.36,74.5,1016.75,0,2724,510,49,186180,14092,21138,2023-06-21 00:39:36
21/06/2023,00:39:49,26.27,74.3,1016.74,0,2723,503,41,186496,14097,21147,2023-06-21 00:39:49
21/06/2023,00:40:06,26.26,73.0,1016.74,0,2721,508,42,188624,14092,21143,2023-06-21 00:40:06
21/06/2023,00:40:35,26.97,73.7,1016.75,0,2720,510,47,216124,14094,21134,2023-06-21 00:40:35
21/06/2023,00:40:57,26.48,73.1,1016.75,0,2723,504,42,208491,14099,21144,2023-06-21 00:40:57
21/06/2023,00:41:26,26.29,74.2,1016.74,0,2720,508,46,183743,14098,21142,2023-06-21 00:41:26
21/06/2023,00:41:39,26.19,74.4,1016.72,0,2717,500,41,184145,14106,21150,2023-06-21 00:41:39
21/06/2023,00:42:11,26.16,74.4,1016.71,0,2717,491,30,170685,14102,21159,2023-06-21 00:42:11
21/06/2023,00:42:25,26.91,74.0,1016.74,0,2718,492,19,218988,14111,21177,2023-06-21 00:42:25
21/06/2023,00:43:18,26.28,74.3,1016.71,0,2726,505,29,179237,14100,21162,2023-06-21 00:43:18
21/06/2023,00:43:31,26.24,73.3,1016.7,0,2724,500,30,183342,14101,21148,2023-06-21 00:43:31
21/06/2023,00:44:03,26.24,72.7,1016.71,0,2726,492,30,173682,14104,21165,2023-06-21 00:44:03
21/06/2023,00:44:16,27.02,71.8,1016.72,0,2727,494,35,227268,14106,21151,2023-06-21 00:44:16
21/06/2023,00:44:45,26.61,70.8,1016.71,0,2731,499,49,205638,14106,21134,2023-06-21 00:44:45
21/06/2023,00:45:00,26.44,71.6,1016.71,0,2735,479,46,200402,14113,21125,2023-06-21 00:45:00
21/06/2023,00:45:29,26.39,74.0,1016.7,0,2737,474,28,185363,14126,21181,2023-06-21 00:45:29
21/06/2023,00:46:07,27.12,73.5,1016.71,0,2735,492,4,219862,14104,21208,2023-06-21 00:46:07
21/06/2023,00:46:20,26.66,74.2,1016.69,0,2735,506,7,210214,14100,21191,2023-06-21 00:46:20
21/06/2023,00:47:14,26.39,73.8,1016.69,0,2734,501,24,176973,14093,21161,2023-06-21 00:47:14
21/06/2023,00:47:32,26.36,73.7,1016.68,0,2733,502,22,179620,14103,21163,2023-06-21 00:47:32
21/06/2023,00:47:46,27.12,72.7,1016.68,0,2733,500,33,226334,14107,21164,2023-06-21 00:47:46
21/06/2023,00:47:59,26.68,73.5,1016.67,0,2730,491,35,216549,14103,21153,2023-06-21 00:47:59
21/06/2023,00:48:12,26.51,73.6,1016.68,0,2728,505,37,210214,14099,21159,2023-06-21 00:48:12
21/06/2023,00:48:25,26.44,73.8,1016.67,0,2730,498,38,206666,14097,21147,2023-06-21 00:48:25
21/06/2023,00:48:43,26.39,73.4,1016.66,0,2727,505,40,201870,14100,21152,2023-06-21 00:48:43
21/06/2023,00:49:20,26.63,72.8,1016.67,0,2724,482,40,219715,14114,21144,2023-06-21 00:49:20
21/06/2023,00:49:34,26.41,72.3,1016.65,0,2720,491,43,216691,14107,21141,2023-06-21 00:49:34
21/06/2023,00:49:47,26.34,72.9,1016.64,0,2718,487,45,211424,14112,21147,2023-06-21 00:49:47
21/06/2023,00:50:04,26.3,72.5,1016.64,0,2720,493,41,210885,14104,21140,2023-06-21 00:50:04
21/06/2023,00:50:17,27.03,72.9,1016.64,0,2718,489,31,251472,14108,21161,2023-06-21 00:50:17
21/06/2023,00:50:31,26.58,72.7,1016.63,0,2718,489,33,238414,14107,21159,2023-06-21 00:50:31
21/06/2023,00:50:44,26.39,72.7,1016.61,0,2712,487,37,231081,14109,21153,2023-06-21 00:50:44
21/06/2023,00:50:57,26.31,72.0,1016.62,0,2714,493,41,225101,14120,21151,2023-06-21 00:50:57
21/06/2023,00:51:15,26.26,73.3,1016.63,0,2717,491,40,219424,14104,21145,2023-06-21 00:51:15
21/06/2023,00:51:28,26.97,73.2,1016.63,0,2717,483,25,261209,14113,21175,2023-06-21 00:51:28
21/06/2023,00:51:43,26.52,72.8,1016.61,0,2710,498,32,246411,14103,21158,2023-06-21 00:51:43
21/06/2023,00:51:56,26.33,72.8,1016.6,0,2712,496,31,232544,14110,21158,2023-06-21 00:51:56
21/06/2023,00:52:16,26.25,74.0,1016.6,0,2714,486,31,225255,14109,21163,2023-06-21 00:52:16
21/06/2023,00:52:51,26.91,74.5,1016.61,0,2712,495,17,238758,14103,21181,2023-06-21 00:52:51
21/06/2023,00:53:04,26.42,74.5,1016.59,0,2718,492,15,226334,14110,21194,2023-06-21 00:53:04
21/06/2023,00:53:17,26.28,74.6,1016.59,0,2718,498,13,219424,14104,21187,2023-06-21 00:53:17
21/06/2023,00:54:14,26.15,73.9,1016.57,0,2724,499,0,185762,14102,21209,2023-06-21 00:54:14
21/06/2023,00:54:27,26.93,72.5,1016.58,0,2724,494,5,240846,14107,21200,2023-06-21 00:54:27
21/06/2023,00:54:40,26.53,73.0,1016.56,0,2724,504,21,231243,14109,21173,2023-06-21 00:54:40
21/06/2023,00:54:56,26.38,71.8,1016.57,0,2724,495,33,222376,14110,21159,2023-06-21 00:54:56
21/06/2023,00:55:10,26.34,71.4,1016.55,0,2727,481,32,219715,14110,21159,2023-06-21 00:55:10
21/06/2023,00:55:28,26.34,70.7,1016.54,0,2727,488,35,220742,14114,21152,2023-06-21 00:55:28
21/06/2023,00:55:42,27.1,71.1,1016.55,0,2727,482,42,267119,14121,21155,2023-06-21 00:55:42
21/06/2023,00:55:55,26.67,71.6,1016.54,0,2730,478,43,253012,14118,21147,2023-06-21 00:55:55
21/06/2023,00:56:08,26.52,71.9,1016.52,0,2731,483,36,243328,14111,21144,2023-06-21 00:56:08
21/06/2023,00:56:22,26.46,73.0,1016.52,0,2735,485,37,232872,14106,21143,2023-06-21 00:56:22
21/06/2023,00:56:39,26.43,71.4,1016.53,0,2734,481,25,229796,14114,21163,2023-06-21 00:56:39
21/06/2023,00:56:52,27.16,71.5,1016.54,0,2733,488,31,273755,14107,21160,2023-06-21 00:56:52
21/06/2023,00:57:06,26.72,73.1,1016.54,0,2733,482,21,255357,14118,21174,2023-06-21 00:57:06
21/06/2023,00:57:19,26.54,73.9,1016.53,0,2734,480,12,238414,14113,21200,2023-06-21 00:57:19
21/06/2023,00:57:32,26.46,74.7,1016.52,0,2733,492,0,228367,14108,21210,2023-06-21 00:57:32
21/06/2023,00:58:14,27.13,73.8,1016.54,0,2733,487,14,245496,14104,21192,2023-06-21 00:58:14
21/06/2023,00:58:38,26.61,72.5,1016.54,0,2727,490,26,221928,14108,21163,2023-06-21 00:58:38
21/06/2023,00:59:03,26.4,72.6,1016.52,0,2723,487,38,207054,14108,21152,2023-06-21 00:59:03
21/06/2023,00:59:16,26.32,70.4,1016.52,0,2724,486,38,211695,14113,21152,2023-06-21 00:59:16
21/06/2023,00:59:32,26.31,72.5,1016.52,0,2723,478,37,210616,14121,21153,2023-06-21 00:59:32
21/06/2023,00:59:45,27.06,73.2,1016.54,0,2724,481,25,254571,14117,21167,2023-06-21 00:59:45
21/06/2023,00:59:59,26.62,73.5,1016.53,0,2724,497,25,238758,14104,21160,2023-06-21 00:59:59
21/06/2023,01:00:12,26.44,74.2,1016.52,0,2726,486,23,227895,14115,21168,2023-06-21 01:00:12
21/06/2023,01:00:26,26.36,73.8,1016.51,0,2720,495,20,220890,14107,21170,2023-06-21 01:00:26
21/06/2023,01:00:43,26.31,73.6,1016.51,0,2723,496,29,217690,14105,21170,2023-06-21 01:00:43
21/06/2023,01:00:56,27.02,71.4,1016.53,0,2721,491,26,267335,14110,21162,2023-06-21 01:00:56
21/06/2023,01:01:09,26.58,72.8,1016.52,0,2721,489,25,250330,14108,21159,2023-06-21 01:01:09
21/06/2023,01:01:22,26.39,73.1,1016.51,0,2721,481,26,237899,14111,21163,2023-06-21 01:01:22
21/06/2023,01:01:35,26.32,73.1,1016.49,0,2720,480,33,231567,14115,21163,2023-06-21 01:01:35
21/06/2023,01:01:52,26.29,72.8,1016.5,0,2720,478,27,228367,14120,21172,2023-06-21 01:01:52
21/06/2023,01:02:06,27.0,71.3,1016.51,0,2717,483,24,274893,14111,21152,2023-06-21 01:02:06
21/06/2023,01:02:19,26.54,71.8,1016.5,0,2718,490,30,257145,14116,21157,2023-06-21 01:02:19
21/06/2023,01:03:13,26.19,74.8,1016.5,0,2714,479,21,203111,14113,21179,2023-06-21 01:03:13
21/06/2023,01:03:31,26.14,74.4,1016.49,0,2712,487,16,201624,14115,21179,2023-06-21 01:03:31
21/06/2023,01:03:44,26.9,72.5,1016.5,0,2710,477,29,251090,14118,21171,2023-06-21 01:03:44
21/06/2023,01:03:58,26.46,73.6,1016.49,0,2712,472,14,236199,14121,21190,2023-06-21 01:03:58
21/06/2023,01:04:12,26.28,73.4,1016.48,0,2711,479,15,227268,14115,21181,2023-06-21 01:04:12
21/06/2023,01:04:25,26.22,73.8,1016.47,0,2712,482,14,221038,14120,21186,2023-06-21 01:04:25
21/06/2023,01:04:42,26.19,73.0,1016.46,0,2717,472,5,219569,14124,21198,2023-06-21 01:04:42
21/06/2023,01:04:55,26.95,73.8,1016.48,0,2715,466,0,258755,14124,21222,2023-06-21 01:04:55
21/06/2023,01:05:09,26.51,71.9,1016.48,0,2718,489,0,247333,14104,21221,2023-06-21 01:05:09
21/06/2023,01:05:22,26.35,72.0,1016.46,0,2717,487,0,242258,14116,21211,2023-06-21 01:05:22
21/06/2023,01:05:35,26.31,71.1,1016.45,0,2717,481,14,238758,14118,21188,2023-06-21 01:05:35
21/06/2023,01:05:52,26.3,70.6,1016.45,0,2721,466,22,238414,14134,21179,2023-06-21 01:05:52
21/06/2023,01:06:05,27.06,70.0,1016.45,0,2726,460,18,287567,14136,21187,2023-06-21 01:06:05
21/06/2023,01:06:27,26.63,69.5,1016.44,0,2723,456,12,274437,14131,21191,2023-06-21 01:06:27
21/06/2023,01:06:32,26.47,69.5,1016.44,0,2727,472,19,265830,14126,21185,2023-06-21 01:06:32
21/06/2023,01:07:30,26.36,70.9,1016.42,0,2734,462,21,219424,14135,21173,2023-06-21 01:07:30
21/06/2023,01:07:43,27.1,72.1,1016.42,0,2731,460,6,265403,14139,21211,2023-06-21 01:07:43
21/06/2023,01:07:56,26.68,73.6,1016.42,0,2733,459,0,247333,14139,21211,2023-06-21 01:07:56
21/06/2023,01:08:10,26.51,73.5,1016.42,0,2733,474,0,237387,14120,21217,2023-06-21 01:08:10
21/06/2023,01:08:23,26.44,73.9,1016.41,0,2733,480,0,228683,14114,21210,2023-06-21 01:08:23
21/06/2023,01:08:40,26.41,73.7,1016.42,0,2731,481,5,221779,14120,21203,2023-06-21 01:08:40
21/06/2023,01:08:56,27.12,73.6,1016.43,0,2731,470,5,258755,14124,21198,2023-06-21 01:08:56
21/06/2023,01:09:10,26.66,74.4,1016.4,0,2730,476,0,240846,14123,21206,2023-06-21 01:09:10
21/06/2023,01:09:23,26.48,73.1,1016.39,0,2728,480,3,235024,14118,21203,2023-06-21 01:09:23
21/06/2023,01:10:15,26.31,72.7,1016.38,0,2721,477,25,204619,14128,21169,2023-06-21 01:10:15
21/06/2023,01:10:28,26.99,71.4,1016.38,0,2718,473,22,258958,14123,21172,2023-06-21 01:10:28
21/06/2023,01:10:42,26.56,72.4,1016.35,0,2715,466,21,244950,14130,21179,2023-06-21 01:10:42
21/06/2023,01:10:55,26.37,72.4,1016.36,0,2712,478,29,237899,14118,21162,2023-06-21 01:10:55
21/06/2023,01:11:08,26.29,72.0,1016.34,0,2710,464,25,232380,14124,21170,2023-06-21 01:11:08
21/06/2023,01:11:25,26.24,72.0,1016.35,0,2710,469,23,229636,14127,21172,2023-06-21 01:11:25
21/06/2023,01:12:03,26.49,73.8,1016.33,0,2711,476,6,236368,14123,21185,2023-06-21 01:12:03
21/06/2023,01:12:16,26.26,74.3,1016.35,0,2711,473,0,226956,14126,21205,2023-06-21 01:12:16
21/06/2023,01:12:29,26.2,73.5,1016.33,0,2711,476,8,223277,14116,21196,2023-06-21 01:12:29
21/06/2023,01:12:47,26.16,73.2,1016.32,0,2710,475,11,220301,14127,21186,2023-06-21 01:12:47
21/06/2023,01:13:00,26.9,72.7,1016.33,0,2710,468,9,266473,14123,21197,2023-06-21 01:13:00
21/06/2023,01:13:13,26.46,73.7,1016.32,0,2708,475,9,249762,14120,21194,2023-06-21 01:13:13
21/06/2023,01:13:26,26.28,74.8,1016.31,0,2707,472,1,234026,14125,21206,2023-06-21 01:13:26
21/06/2023,01:13:39,26.2,74.0,1016.31,0,2707,478,1,227581,14118,21203,2023-06-21 01:13:39
21/06/2023,01:13:57,26.16,74.0,1016.3,0,2708,457,0,224034,14129,21205,2023-06-21 01:13:57
21/06/2023,01:14:10,26.88,74.1,1016.31,0,2710,466,0,261415,14127,21225,2023-06-21 01:14:10
21/06/2023,01:14:24,26.43,73.9,1016.29,0,2707,479,0,247889,14116,21227,2023-06-21 01:14:24
21/06/2023,01:14:38,26.25,73.9,1016.29,0,2703,474,0,234524,14118,21213,2023-06-21 01:14:38
21/06/2023,01:14:51,26.17,74.1,1016.27,0,2703,467,0,227581,14130,21213,2023-06-21 01:14:51
21/06/2023,01:15:09,26.13,74.8,1016.27,0,2706,460,0,220448,14125,21229,2023-06-21 01:15:09
21/06/2023,01:15:22,26.86,73.1,1016.28,0,2707,474,0,269295,14115,21228,2023-06-21 01:15:22
21/06/2023,01:15:35,26.42,74.1,1016.25,0,2707,457,0,249951,14136,21243,2023-06-21 01:15:35
21/06/2023,01:16:29,26.13,75.3,1016.26,0,2714,475,0,201378,14126,21259,2023-06-21 01:16:29
21/06/2023,01:16:46,26.13,73.9,1016.24,0,2712,489,0,203361,14126,21259,2023-06-21 01:16:46
21/06/2023,01:16:59,26.94,72.5,1016.25,0,2714,473,0,256347,14125,21220,2023-06-21 01:16:59
21/06/2023,01:17:11,26.52,71.5,1016.24,0,2715,474,4,249951,14127,21207,2023-06-21 01:17:11
21/06/2023,01:17:24,26.37,71.1,1016.22,0,2717,460,13,243328,14131,21197,2023-06-21 01:17:24
21/06/2023,01:17:38,26.33,68.6,1016.21,0,2717,460,26,245496,14130,21173,2023-06-21 01:17:38
21/06/2023,01:17:54,26.33,67.6,1016.21,0,2720,445,24,250519,14149,21181,2023-06-21 01:17:54
21/06/2023,01:18:07,27.09,68.5,1016.21,0,2723,448,25,299283,14136,21172,2023-06-21 01:18:07
21/06/2023,01:18:20,26.66,70.0,1016.21,0,2723,450,22,278835,14138,21182,2023-06-21 01:18:20
21/06/2023,01:18:33,26.49,72.1,1016.2,0,2726,448,0,262871,14145,21210,2023-06-21 01:18:33
21/06/2023,01:18:46,26.42,73.4,1016.2,0,2727,453,0,248635,14141,21247,2023-06-21 01:18:46
21/06/2023,01:19:04,26.39,72.9,1016.21,0,2724,471,0,240320,14141,21247,2023-06-21 01:19:04
21/06/2023,01:19:17,27.09,72.5,1016.23,0,2721,472,0,278131,14126,21234,2023-06-21 01:19:17
21/06/2023,01:19:31,26.64,73.4,1016.23,0,2721,470,0,259568,14127,21223,2023-06-21 01:19:31
21/06/2023,01:19:44,26.47,72.1,1016.22,0,2721,471,1,249951,14123,21209,2023-06-21 01:19:44
21/06/2023,01:20:25,26.34,73.3,1016.21,0,2718,467,8,222976,14131,21200,2023-06-21 01:20:25
21/06/2023,01:20:38,27.02,70.8,1016.22,0,2715,465,12,276966,14130,21182,2023-06-21 01:20:38
21/06/2023,01:20:51,26.58,71.7,1016.22,0,2715,458,13,260797,14132,21185,2023-06-21 01:20:51
21/06/2023,01:21:05,26.4,72.8,1016.22,0,2714,452,2,247889,14136,21209,2023-06-21 01:21:05
21/06/2023,01:21:18,26.32,72.6,1016.21,0,2712,469,6,241726,14127,21203,2023-06-21 01:21:18
